L___1260nm_X,L___1260nm_Y,L___1080nm_X,L___1080nm_Y,L___900nm_X,L___900nm_Y,L___720nm_X,L___720nm_Y,L___540nm_X,L___540nm_Y,L___360nm_X,L___360nm_Y,L___180nm_X,L___180nm_Y
1.764,44.88,1.776,51.47,1.792,60.35,1.815,73.07,1.844,93.04,1.859,130.1,1.698,221.9
1.80685771543086,44.033860250423,1.81923446893788,50.4779262723078,1.83564328657315,59.2019042021329,1.85913827655311,71.6723211082129,1.88870140280561,91.2529289533172,1.9043126252505,127.379377140706,1.74381563126253,216.646540885325
1.84971543086172,43.1988649878903,1.86246893787575,49.5334003736365,1.87928657314629,58.0980039237383,1.90327655310621,70.3006067859035,1.93340280561122,89.5066487242178,1.949625250501,124.703503493114,1.78963126252505,211.680158057737
1.89257314629259,42.3865417100472,1.90570340681363,48.6111918940245,1.92292985971944,57.0176534116655,1.94741482965932,68.9885740168454,1.97810420841683,87.7792189549361,1.9949378757515,122.217925953307,1.83544689378758,206.962890107194
1.93543086172345,41.6110828168661,1.9489378757515,47.7202465216384,1.96657314629259,55.9524265660194,1.99155310621242,67.6941378574323,2.02280561122245,86.0902046908761,2.040250501002,119.773936381779,1.8812625250501,202.272813641469
1.97828857715431,40.8575716929417,1.99217234468938,46.846521035144,2.01021643286573,54.9314406101408,2.03569138276553,66.4529565403734,2.06750701402806,84.4693938040351,2.0855631262525,117.297706526873,1.92707815631263,197.872608539328
2.02114629258517,40.1187036025394,2.03540681362725,45.9804475547025,2.05385971943888,53.919963139256,2.07982965931864,65.2085617786755,2.11220841683367,82.871207152693,2.13087575150301,114.976741701769,1.97289378757515,193.670964635297
2.06400400801603,39.3937446714727,2.07864128256513,45.1542853304794,2.09750300601202,52.9443844715033,2.12396793587174,64.0183690574567,2.15690981963928,81.2980705126876,2.17618837675351,112.592343308725,2.01870941883768,189.572086165393
2.10686172344689,38.6842799547971,2.12187575150301,44.3549343752005,2.14114629258517,51.9889448398291,2.16810621242485,62.8620701603497,2.20161122244489,79.7704357231231,2.22150100200401,110.427891615037,2.0645250501002,185.560651592125
2.14971943887776,38.0038653832255,2.16511022044088,43.5595944147585,2.18478957915832,51.0541674264844,2.21224448897796,61.7102059142593,2.2463126252505,78.2779956050039,2.26681362725451,108.156885792004,2.11034068136273,181.673476996579
