L_1260nm_X,L_1260nm_Y,L_1080nm_X,L_1080nm_Y,L_900nm_X,L_900nm_Y,L_720nm_X,L_720nm_Y,L_540nm_X,L_540nm_Y,L_360nm_X,L_360nm_Y,L_180nm_X,L_180nm_Y
6.77328657314629,233.946156394782,6.80166332665331,211.407553760008,6.83783567134269,188.551328435668,6.87555110220441,165.728968158271,6.90839679358717,142.456941786095,6.87404809619238,109.370079084587,6.52755511022044,37.5104879635868
6.81425250501002,234.22089046453,6.84301803607215,211.644827264981,6.8796873747495,188.755876273976,6.91802404809619,165.91779886073,6.95165731462926,142.625903046158,6.91814028056112,109.499209224801,6.57220240480962,37.5896586092844
6.85521843687375,234.494401883944,6.88437274549098,211.880963063603,6.92153907815631,188.960143896102,6.96049699398798,166.104505571323,6.99491783567134,142.793364477481,6.96223246492986,109.626562088565,6.6168496993988,37.668210006124
6.89618436873747,234.76764374955,6.92572745490982,212.116334693611,6.96339078156313,189.166280148735,7.00296993987976,166.289146756052,7.03817835671343,142.959282334743,7.0063246492986,109.752899601526,6.66149699398798,37.7460720400992
6.9371503006012,235.041529830139,6.96708216432866,212.35131569274,7.00524248496994,189.375269062524,7.04544288577154,166.471789796818,7.08143887775551,143.123586674418,7.05041683366733,109.878740727792,6.70614428857716,37.8232027717356
6.97811623246493,235.316134963972,7.0084368737475,212.586279598727,7.04709418837675,189.586223409304,7.08791583166333,166.652502075521,7.1246993987976,143.286207552978,7.09450901803607,110.00457253668,6.75079158316633,37.8996494846055
7.01908216432866,235.590729965399,7.04979158316633,212.821599846744,7.08894589178357,189.798087049173,7.13038877755511,166.831350974061,7.16795991983968,143.447075026895,7.13860120240481,110.130882097509,6.79543887775551,37.9754770823527
7.06004809619238,235.864553306309,7.09114629258517,213.05747714128,7.13079759519038,190.009803842229,7.17286172344689,167.008403874338,7.21122044088176,143.606119152643,7.18269338677355,110.258156479594,6.84008617234469,38.050750468621
7.10101402805611,236.136843458591,7.13250100200401,213.293586276485,7.17264929859719,190.220317648569,7.21533466933868,167.183727018981,7.25448096192385,143.763272764047,7.22678557114229,110.386882752254,6.88473346693387,38.1255345470544
7.14197995991984,236.406838894136,7.17385571142285,213.529502318147,7.21450100200401,190.428572328293,7.25780761523046,167.357357637552,7.29774148296593,143.918574103101,7.27087775551102,110.51754743018,6.92938076152305,38.1998942212966
7.18294589178357,236.673778084834,7.21521042084168,213.764800332054,7.25635270541082,190.633580295402,7.30028056112224,167.529302293988,7.34100200400802,144.072196877037,7.31496993987976,110.65029845164,6.97402805611222,38.2738943949915
7.22391182364729,236.937040162202,7.25656513026052,213.999055383996,7.29820440881763,190.835190028531,7.34275350701403,167.699566082124,7.3842625250501,144.224323700709,7.3590621242485,110.784370546386,7.0186753507014,38.3475997548118
7.26487775551102,237.196762650938,7.29791983967936,214.231842539759,7.34005611222445,191.033808581818,7.38522645290581,167.868154095793,7.42752304609219,144.37513718897,7.40315430861723,110.918846021778,7.06332264529058,38.4210456582947
7.30584368737475,237.453337536121,7.3392745490982,214.462736797503,7.38190781563126,191.229853219859,7.42769939879759,168.03507142883,7.47078356713427,144.524819956675,7.44724649298597,111.052807185178,7.10796993987976,38.4942087673394
7.34680961923848,237.707156989189,7.38062925851703,214.69130654699,7.42375951903808,191.423741207251,7.47017234468938,168.200323175069,7.51404408817635,144.673554618677,7.49133867735471,111.185336343946,7.15261723446894,38.567058751603
7.3877755511022,237.958613181583,7.42198396793587,214.917108113719,7.46561122244489,191.615889808593,7.51264529058116,168.363914601678,7.55730460921844,144.821523483755,7.53543086172345,111.315515805445,7.19726452905812,38.6395652807427
7.42874148296593,238.208098284743,7.46333867735471,215.139696538855,7.5074629258517,191.806716288479,7.55511823647295,168.525858048088,7.60056513026052,144.968761360556,7.57952304609218,111.442427877035,7.24191182364729,38.7116980244156
7.46970741482966,238.456004470108,7.50469338677355,215.358626863563,7.54931462925852,191.996618182226,7.59759118236473,168.686175238819,7.6438256513026,145.114919202206,7.62361523046092,111.565192481505,7.28655911823647,38.7834266522788
7.51067334669339,238.70263267269,7.54604809619238,215.573454129006,7.59116633266533,192.185558448779,7.64006412825651,168.844888545928,7.68708617234469,145.259586315772,7.66770741482966,111.683665619499,7.33120641282565,38.8547208339894
7.55163927855711,238.947655172889,7.58740280561122,215.78373337635,7.63301803607214,192.373075875591,7.6825370741483,169.002020341471,7.73034669338677,145.402352008317,7.7117995991984,111.798374087305,7.37585370741483,38.9255502392046
7.59260521042084,239.190479404207,7.62875751503006,215.989019646758,7.67486973947896,192.558691602187,7.72501002004008,169.157592997505,7.77360721442886,145.542805586908,7.75589178356713,111.909869204883,7.42050100200401,38.9958869277189
7.63357114228457,239.430511873412,7.6701122244489,216.189067486295,7.71672144288577,192.741926768095,7.76748296593186,169.311628886088,7.81686773547094,145.680536358609,7.79998396793587,112.01870229219,7.46514829659319,39.065720902022
7.6745370741483,239.667159087275,7.71146693386773,216.38457069566,7.75857314629259,192.922302512839,7.80995591182365,169.464150379277,7.86012825651303,145.815133630487,7.84407615230461,112.125424669184,7.50979559118236,39.1350503166922
7.71550300601202,239.899827552565,7.75282164328657,216.576499231989,7.8004248496994,193.099339975947,7.85242885771543,169.615185679112,7.90338877755511,145.946192950293,7.88816833667335,112.230587655825,7.55444288577154,39.2038733671807
7.75646893787575,240.127923776052,7.79417635270541,216.765823090021,7.84227655310621,193.272560296943,7.89490180360722,169.764811504865,7.94664929859719,146.073630371542,7.93226052104208,112.334742572071,7.59909018036072,39.2721882489385
7.79743486973948,240.350857192945,7.83553106212425,216.953512264495,7.88412825651303,193.441577670393,7.937374749499,169.913128644191,7.98990981963928,146.197829976439,7.97635270541082,112.43843563051,7.6437374749499,39.3399931574168
7.83840080160321,240.568471941764,7.87688577154309,217.14053675015,7.92597995991984,193.606613342282,7.97984769539078,170.060238057965,8.03317034068136,146.319212924854,8.02044488977956,112.541975540016,7.68838476953908,39.4072862880668
7.87936673346693,240.781503519053,7.91824048096192,217.327866541725,7.96783166332665,193.768131992682,8.02232064128257,170.206240707063,8.07643086172345,146.438200376661,8.0645370741483,112.645337841023,7.73303206412826,39.4740658363397
7.92033266533066,240.990796727423,7.95959519038076,217.516471440881,8.00968336673347,193.926598954113,8.06479358717435,170.351237552363,8.11969138276553,146.55521349173,8.10862925851703,112.748473143906,7.77767935871744,39.5403299976866
7.96129859719439,241.197196369482,8.0009498997996,217.706944663438,8.05153507014028,194.082479559094,8.10726653306613,170.49532955474,8.16295190380762,146.670673429933,8.15272144288577,112.851332059036,7.82232665330661,39.6060776717173
8.00226452905812,241.401547247841,8.04230460921844,217.898716726196,8.0933867735471,194.236239140147,8.14973947895792,170.63861767507,8.2062124248497,146.785001351142,8.19681362725451,112.953865196787,7.86697394789579,39.6713149857734
8.04323046092184,241.604694165109,8.08365931863727,218.090994455776,8.13523847695391,194.388343029792,8.1922124248497,170.781191522632,8.24947294589178,146.898618415229,8.24090581162325,113.056023167531,7.91162124248497,39.7360523122573
8.08419639278557,241.807481923895,8.12501402805611,218.2829846788,8.17709018036072,194.539256560547,8.23468537074148,170.922948957251,8.29273346693387,147.011863993116,8.28499799599198,113.157756581642,7.95626853707415,39.8003000777099
8.1251623246493,242.010755298515,8.16636873747495,218.47389422189,8.21894188376753,194.689425448921,8.27715831663327,171.063628162697,8.33599398797595,147.124738120172,8.32909018036072,113.259016049492,8.00091583166333,39.8640687086719
8.16612825651303,242.215134671927,8.20772344689379,218.662929911668,8.26079358717435,194.838997147982,8.31963126252505,171.202962453271,8.37925450901804,147.237152840433,8.37318236472946,113.359747238297,8.0455631262525,39.9273686316839
8.20709418837675,242.420473953428,8.24907815631262,218.849298574754,8.30264529058116,194.987887053262,8.36210420841683,171.340685143274,8.42251503006012,147.349020197781,8.4172745490982,113.459820006806,8.09021042084168,39.9902102732866
