L___1260nm_X,L___1260nm_Y,L___1080nm_X,L___1080nm_Y,L___900nm_X,L___900nm_Y,L___720nm_X,L___720nm_Y,L___540nm_X,L___540nm_Y,L___360nm_X,L___360nm_Y,L___180nm_X,L___180nm_Y
1.764,1162000000,1.776,1534000000,1.792,2118000000,1.815,3114000000,1.844,5024000000,1.859,9374000000,1.698,21500000000
1.80685771543086,1170488927.24024,1.81923446893788,1544810093.3928,1.83564328657315,2132828109.36712,1.85913827655311,3133987425.41702,1.88870140280561,5053057578.75739,1.9043126252505,9413400898.45848,1.74381563126253,21572948258.497
1.84971543086172,1177876886.77823,1.86246893787575,1554963010.90328,1.87928657314629,2145981558.34315,1.90327655310621,3153319385.83376,1.93340280561122,5079335387.8468,1.949625250501,9448236234.8033,1.78963126252505,21646192042.5099
1.89257314629259,1185970533.07841,1.90570340681363,1564044603.99706,1.92292985971944,2158832306.72952,1.94741482965932,3169904560.54037,1.97810420841683,5103094434.92741,1.9949378757515,9477493692.91942,1.83544689378758,21696913928.9888
1.93543086172345,1192688082.16602,1.9489378757515,1573572465.63017,1.96657314629259,2170388125.79471,1.99155310621242,3186188198.82391,2.02280561122245,5125370943.55061,2.040250501002,9501767652.3977,1.8812625250501,21757371998.5752
1.97828857715431,1199176202.48946,1.99217234468938,1581030689.12527,2.01021643286573,2180593190.45936,2.03569138276553,3199975348.39443,2.06750701402806,5144034433.44722,2.0855631262525,9523066052.92121,1.92707815631263,21803258543.4472
2.02114629258517,1204617029.26929,2.03540681362725,1589326472.09401,2.05385971943888,2190589919.33546,2.07982965931864,3213881952.93644,2.11220841683367,5160632859.52364,2.13087575150301,9540499506.01859,1.97289378757515,21843012374.5123
2.06400400801603,1210857293.31839,2.07864128256513,1596616995.03287,2.09750300601202,2200408290.24233,2.12396793587174,3225632808.91885,2.15690981963928,5175354989.88466,2.17618837675351,9554134373.44399,2.01870941883768,21879792456.5759
2.10686172344689,1216361379.56102,2.12187575150301,1602680665.52124,2.14114629258517,2208754125.30286,2.16810621242485,3236136785.96325,2.20161122244489,5188120297.95038,2.22150100200401,9563616496.70327,2.0645250501002,21918664877.1436
2.14971943887776,1220743263.5347,2.16511022044088,1608608744.07217,2.18478957915832,2215621845.24893,2.21224448897796,3245440093.78123,2.2463126252505,5198694905.66006,2.26681362725451,9569884435.25439,2.11034068136273,21940379985.7686
2.19257715430862,1224710284.08753,2.20834468937876,1614020726.33574,2.22843286573146,2222239280.18463,2.25638276553106,3253319362.30581,2.29101402805611,5206775285.73508,2.31212625250501,9572714559.89822,2.15615631262525,21966383196.8619
2.23543486973948,1228698999.41796,2.25157915831663,1618735066.94453,2.27207615230461,2228504702.60668,2.30052104208417,3260365927.14569,2.33571543086172,5212833256.56722,2.35743887775551,9573446645.17706,2.20197194388778,21985561477.0129
2.27829258517034,1232603922.08733,2.29481362725451,1623427067.94675,2.31571943887776,2233066957.87735,2.34465931863727,3265921655.74787,2.38041683366733,5217612257.35303,2.40275150300601,9570956278.74657,2.2477875751503,21996017938.2894
2.3211503006012,1235837885.35913,2.33804809619238,1626729577.99143,2.3593627254509,2237673542.96464,2.38879759519038,3270049554.96588,2.42511823647295,5220436842.76631,2.44806412825651,9565756997.18071,2.29360320641283,22013284133.478
2.36400801603206,1238280281.74547,2.38128256513026,1629570988.34778,2.40300601202405,2241585548.06554,2.43293587174349,3273569335.82283,2.46981963927856,5221397975.63096,2.49337675350701,9558896682.81231,2.33941883767535,22020332902.6958
2.40686573146293,1240400769.01934,2.42451703406814,1632386123.70909,2.44664929859719,2244265655.36027,2.47707414829659,3276199149.16189,2.51452104208417,5220586987.38099,2.53868937875751,9549690779.22354,2.38523446893788,22028405920.6519
2.44972344689379,1242578385.86632,2.46775150300601,1634535391.49945,2.49029258517034,2246516774.91615,2.5212124248497,3276946241.08491,2.55922244488978,5218239351.08926,2.58400200400802,9538406309.82389,2.4310501002004,22037429649.7204
2.49258116232465,1244245102.97807,2.51098597194389,1636155712.01696,2.53393587174349,2247718532.73127,2.56535070140281,3277112867.16573,2.60392384769539,5215017544.58284,2.62931462925852,9525376498.15343,2.47686573146293,22040715950.4972
2.53543887775551,1245253750.92345,2.55422044088176,1637292043.15485,2.57757915831663,2248044703.48453,2.60948897795591,3276828583.78919,2.648625250501,5210180475.30985,2.67462725450902,9510351577.39735,2.52268136272545,22040044976.2839
2.57829659318637,1245885047.73157,2.59745490981964,1637927211.52334,2.62122244488978,2248038379.17465,2.65362725450902,3275428087.56124,2.69332665330661,5203446372.62481,2.71993987975952,9493051897.09882,2.56849699398798,22040452852.0324
2.62115430861723,1246582462.29129,2.64068937875752,1638128522.60926,2.66486573146293,2247715645.70722,2.69776553106212,3272581008.87118,2.73802805611222,5195429201.57418,2.76525250501002,9474621326.38262,2.6143126252505,22035422310.8517
2.6640120240481,1247093699.75379,2.68392384769539,1637886935.61021,2.70850901803607,2246641235.41352,2.74190380761523,3268714894.27465,2.78272945891784,5186763026.94802,2.81056513026052,9455233946.54342,2.66012825651303,22027507012.5848
2.70686973947896,1247091948.11223,2.72715831663327,1637241444.18898,2.75215230460922,2244678333.62447,2.78604208416834,3264227984.0385,2.82743086172345,5177215666.63001,2.85587775551102,9434579597.8668,2.70594388777555,22021115080.2166
2.74972745490982,1246664258.42098,2.77039278557114,1636338148.7613,2.79579559118236,2242544289.39343,2.83018036072144,3258972653.55859,2.87213226452906,5166162452.81677,2.90119038076152,9413018470.82157,2.75175951903808,22015547854.9811
2.79258517034068,1245951618.27429,2.81362725450902,1634835461.01434,2.83943887775551,2239721530.05021,2.87431863727455,3252953852.60216,2.91683366733467,5153863694.14072,2.94650300601202,9390214437.90827,2.7975751503006,22008410186.8863
2.83544288577154,1244958198.7381,2.85686172344689,1632459547.55486,2.88308216432866,2235516747.57681,2.91845691382766,3246287265.86384,2.96153507014028,5140663602.30771,2.99181563126252,9365694408.34123,2.84339078156313,21997299844.2948
2.8783006012024,1243223006.31787,2.90009619238477,1630038836.33478,2.9267254509018,2231264290.36693,2.96259519038076,3239089231.67762,3.00623647294589,5126748586.44976,3.03712825651303,9340446372.31277,2.88920641282565,21981296608.7086
2.92115831663327,1240791859.6236,2.94333066132265,1627762900.52215,2.97036873747495,2227228346.44111,3.00673346693387,3231199886.80062,3.0509378757515,5111960950.19933,3.08244088176353,9314940530.29091,2.93502204408818,21964031376.851
2.96401603206413,1238463337.02401,2.98656513026052,1624831922.02517,3.0140120240481,2222073706.00846,3.05087174348697,3222328081.05755,3.09563927855711,5096309660.72944,3.12775350701403,9288531105.98995,2.9808376753507,21952289111.3771
3.00687374749499,1236230145.93815,3.0297995991984,1621111781.6479,3.05765531062124,2216047985.94195,3.09501002004008,3212930045.03475,3.14034068136273,5080419035.05932,3.17306613226453,9261226013.48114,3.02665330661323,21941913957.0341
3.04973146292585,1233630681.9111,3.07303406813627,1616858638.16522,3.10129859719439,2210013513.29332,3.13914829659319,3203444606.00853,3.18504208416834,5064242330.48221,3.21837875751503,9233452311.90484,3.07246893787575,21924339156.1612
3.09258917835671,1230670743.94222,3.11626853707415,1612189456.27786,3.14494188376753,2203634664.58293,3.18328657314629,3193443997.0017,3.22974348697395,5047027259.83649,3.26369138276553,9205194559.81462,3.11828456913828,21902252823.4543
3.13544689378758,1227479686.86295,3.15950300601202,1607279128.11761,3.18858517034068,2196591876.61509,3.2274248496994,3182597555.39064,3.27444488977956,5029048359.54228,3.30900400801603,9176346037.3661,3.1641002004008,21881630147.0615
3.17830460921844,1224085373.28658,3.2027374749499,1602532285.78689,3.23222845691383,2189275168.72013,3.2715631262525,3170960157.0643,3.31914629258517,5011065474.68104,3.35431663326653,9147149829.55124,3.20991583166333,21863130342.2798
3.2211623246493,1220478211.11,3.24597194388778,1597876020.37462,3.27587174348697,2181866686.36618,3.31570140280561,3158805703.40212,3.36384769539078,4992746465.39446,3.39962925851703,9117807224.00441,3.25573146292585,21845536413.4598
3.26402004008016,1216613875.48971,3.28920641282565,1592437419.56871,3.31951503006012,2174129070.10004,3.35983967935872,3146562388.44009,3.40854909819639,4973490492.90653,3.44494188376753,9088038620.56215,3.30154709418838,21827155690.2583
3.30687775551102,1212497260.76734,3.33244088176353,1586153624.21674,3.36315831663327,2165907956.39313,3.40397795591182,3134254270.24398,3.453250501002,4953666823.17494,3.49025450901804,9057584831.38105,3.3473627254509,21806305884.9887
