L___1260nm_X,L___1260nm_Y,L___1080nm_X,L___1080nm_Y,L___900nm_X,L___900nm_Y,L___720nm_X,L___720nm_Y,L___540nm_X,L___540nm_Y,L___360nm_X,L___360nm_Y,L___180nm_X,L___180nm_Y
1.299,117800000,1.304,158400000,1.31,224600000,1.318,342900000,1.326,588000000,1.329,1240000000,1.35,4323000000
1.33998396793587,118768750.304878,1.34519438877756,159805266.236989,1.3514629258517,226496962.414532,1.3597875751503,346039284.333151,1.36815230460922,593420969.909376,1.37150701402806,1252479017.49014,1.39320641282565,4372594507.34939
1.38096793587174,119770020.693877,1.38638877755511,161147056.894485,1.39292585170341,228491191.584374,1.4015751503006,349041795.123374,1.41030460921844,598713679.705657,1.41401402805611,1263758909.90965,1.4364128256513,4419437493.72173
1.42195190380762,120722261.759048,1.42758316633267,162519249.801856,1.43438877755511,230274442.394798,1.4433627254509,351857220.280329,1.45245691382766,603792422.858177,1.45652104208417,1275278653.81424,1.47961923847695,4465147461.77646
1.46293587174349,121637065.648559,1.46877755511022,163709121.9722,1.47585170340681,232092368.092508,1.4851503006012,354674556.643908,1.49460921843687,608750452.240678,1.49902805611222,1285746426.3319,1.52282565130261,4509031654.14359
1.50391983967936,122598140.813436,1.50997194388778,164999167.999492,1.51731462925852,233929174.821308,1.5269378757515,357339553.660464,1.53676152304609,613526207.022114,1.54153507014028,1296834676.8799,1.56603206412826,4550076769.96876
1.54490380761523,123421868.488078,1.55116633266533,166114487.543013,1.55877755511022,235564694.684629,1.5687254509018,360010241.348087,1.57891382765531,618015203.941023,1.58404208416834,1307296911.66105,1.60923847695391,4591874237.58414
1.5858877755511,124301414.649922,1.59236072144289,167305998.179438,1.60024048096192,237205901.058189,1.6105130260521,362497860.979232,1.62106613226453,622610121.854192,1.62654909819639,1317290486.95066,1.65244488977956,4630791752.2379
1.62687174348697,125079067.984986,1.63355511022044,168434640.467539,1.64170340681363,238791983.26252,1.6523006012024,364992721.368691,1.66321843687375,626928856.644742,1.66905611222445,1326864832.87134,1.69565130260521,4668515434.27576
1.66785571142285,125921598.931586,1.674749498998,169492561.975619,1.68316633266533,240343592.950185,1.69408817635271,367431227.993195,1.70537074148297,631151523.739786,1.7115631262525,1335943348.04381,1.73885771543086,4705572930.79532
1.70883967935872,126726665.204892,1.71594388777555,170540890.868263,1.72462925851703,241904849.326213,1.73587575150301,369803693.727637,1.74752304609218,635176141.618313,1.75407014028056,1344698226.94989,1.78206412825651,4741083420.08504
1.74982364729459,127494184.881306,1.75713827655311,171622715.252098,1.76609218436874,243349572.972999,1.77766332665331,372044507.63407,1.7896753507014,639279200.499636,1.79657715430862,1353797197.62196,1.82527054108216,4775559733.9865
1.79080761523046,128235116.70843,1.79833266533066,172590938.929963,1.80755511022044,244811071.94959,1.81945090180361,374247061.586532,1.83182765531062,643105579.341163,1.83908416833667,1363041773.20239,1.86847695390782,4809094122.68918
1.83179158316633,128931040.00627,1.83952705410822,173608706.285246,1.84901803607214,246226713.133764,1.86123847695391,376470642.454606,1.87397995991984,646926586.908417,1.88159118236473,1370931308.43865,1.91168336673347,4841489363.59495
1.8727755511022,129672986.297817,1.88072144288577,174588183.519401,1.89048096192385,247592361.276452,1.90302605210421,378555106.576936,1.91613226452906,650676751.311445,1.92409819639279,1378753031.48596,1.95488977955912,4872338232.56334
1.91375951903808,130385285.945928,1.92191583166333,175506332.509884,1.93194388777555,248980496.463907,1.94481362725451,380689647.252094,1.95828456913828,654282286.705117,1.96660521042084,1386857021.0974,1.99809619238477,4903067662.50809
1.95474348697395,131025720.618605,1.96311022044088,176393497.422396,1.97340681362725,250201701.690113,1.98660120240481,382687507.412708,2.00043687374749,657816739.167754,2.0091122244489,1394530233.91602,2.04130260521042,4932839735.70138
1.99572745490982,131730744.762444,2.00430460921844,177271816.486848,2.01486973947896,251499527.237577,2.02838877755511,384744979.853059,2.04258917835671,661329249.572473,2.05161923847695,1401954262.46723,2.08450901803607,4961267068.82219
2.03671142284569,132395410.732022,2.04549899799599,178179860.206582,2.05633266533066,252816197.05887,2.07017635270541,386649666.434726,2.08474148296593,664723662.844961,2.09412625250501,1409144303.46904,2.12771543086172,4988967515.05398
2.07769539078156,133040931.020146,2.08669338677355,179059979.204616,2.09779559118236,254024543.434408,2.11196392785571,388494597.867687,2.12689378757515,667976241.285822,2.13663326653307,1416816855.41229,2.17092184368737,5016191488.54356
2.11867935871743,133661956.468078,2.1278877755511,179914347.785333,2.13925851703407,255191714.188526,2.15375150300601,390408706.669755,2.16904609218437,671216089.143868,2.17914028056112,1423791135.80573,2.21412825651303,5042424798.25677
2.15966332665331,134248970.128839,2.16908216432866,180735309.238351,2.18072144288577,256411085.68286,2.19553907815631,392277251.242105,2.21119839679359,674404064.600369,2.22164729458918,1430188104.933,2.25733466933868,5067761187.50338
2.20064729458918,134840018.740143,2.21027655310621,181527228.275515,2.22218436873748,257637651.520712,2.23732665330661,394041202.5873,2.25335070140281,677473111.575404,2.26415430861723,1437080013.26931,2.30054108216433,5092437173.87818
2.24163126252505,135474574.854924,2.25147094188377,182349494.51375,2.26364729458918,258765649.233858,2.27911422845691,395768405.766194,2.29550300601202,680452146.565889,2.30666132264529,1443806935.4812,2.34374749498998,5116631376.40134
2.28261523046092,136039880.746522,2.29266533066132,183163940.397705,2.30511022044088,259837608.401248,2.32090180360721,397493374.640745,2.33765531062124,683453772.197562,2.34916833667335,1450221374.16542,2.38695390781563,5140330852.56909
2.32359919839679,136560825.122676,2.33385971943888,183941658.960595,2.34657314629259,260940038.578265,2.36268937875751,399155081.485602,2.37980761523046,686377648.602966,2.3916753507014,1456497838.37196,2.43016032064128,5163363006.49954
2.36458316633267,137130309.890675,2.37505410821643,184699101.621053,2.38803607214429,262048555.444396,2.40447695390782,400789019.491606,2.42195991983968,689174132.442957,2.43418236472946,1462563282.87318,2.47336673346693,5185465294.9893
2.40556713426854,137687120.153557,2.41624849699399,185432880.749913,2.42949899799599,263138931.493569,2.44626452905812,402427622.234524,2.4641122244489,691948429.24919,2.47668937875752,1468415320.78714,2.51657314629259,5206814864.94016
2.44655110220441,138225863.147919,2.45744288577154,186147167.20148,2.4709619238477,264199510.319017,2.48805210420842,404036631.824637,2.50626452905812,694680454.911669,2.51919639278557,1474112563.18357,2.55977955911824,5227707430.83718
2.48753507014028,138801140.249358,2.4986372745491,186867346.581343,2.5124248496994,265230908.6582,2.52983967935872,405607896.838417,2.54841683366733,697308278.332411,2.56170340681363,1479592531.90778,2.60298597194389,5247907728.29971
2.52851903807615,139357431.316668,2.53983166332665,187592298.154834,2.5538877755511,266230369.653746,2.57162725450902,407151044.123666,2.59056913827655,699884089.903047,2.60421042084168,1484864865.4937,2.64619238476954,5267225305.94999
2.56950300601202,139839492.215889,2.58102605210421,188302745.051715,2.59535070140281,267186656.4969,2.61341482965932,408649738.672382,2.63272144288577,702447566.551323,2.64671743486974,1490265005.2194,2.68939879759519,5286175257.08245
2.6104869739479,140313413.24428,2.62222044088176,188987346.485166,2.63681362725451,268114381.198299,2.65520240480962,410090009.9366,2.67487374749499,704958492.306247,2.6892244488978,1495876296.53532,2.73260521042084,5305195008.20836
2.65147094188377,140826251.237185,2.66341482965932,189643723.598652,2.67827655310621,269051169.08881,2.69698997995992,411500784.730894,2.71702605210421,707396058.021547,2.73173146292585,1501144350.86324,2.77581162324649,5323822003.73168
2.69245490981964,141341784.478437,2.70460921843687,190293772.92572,2.71973947895792,269993180.544666,2.73877755511022,412906516.121756,2.75917835671343,709788258.50513,2.77423847695391,1505815714.799,2.81901803607214,5341509919.76829
2.73343887775551,141830494.997816,2.74580360721443,190957491.034726,2.76120240480962,270904646.53387,2.78056513026052,414285891.44739,2.80133066132265,712147226.554245,2.81674549098196,1510418732.36847,2.8622244488978,5358489418.18031
2.77442284569138,142293175.420554,2.78699799599198,191620628.57644,2.80266533066132,271785240.999196,2.82235270541082,415618257.91987,2.84348296593186,714449271.104875,2.85925250501002,1515336719.54832,2.90543086172345,5375237721.59264
2.81540681362725,142739717.31161,2.82819238476954,192263314.735434,2.84412825651303,272665143.456669,2.86414028056112,416923757.514481,2.88563527054108,716676816.161924,2.90175951903808,1520210418.28794,2.9486372745491,5391793806.77954
2.85639078156313,143193084.177863,2.86938677354709,192884086.744359,2.88559118236473,273552356.832952,2.90592785571142,418228434.863605,2.9277875751503,718837013.381912,2.94426653306613,1524623853.97373,2.99184368737475,5407869692.75424
2.897374749499,143668250.910867,2.91058116232465,193487864.484733,2.92705410821643,274425803.955286,2.94771543086172,419522845.350035,2.96993987975952,720940738.744461,2.98677354709419,1528736969.69898,3.0350501002004,5423276323.72261
2.93835871743487,144139513.049198,2.9517755511022,194076915.328044,2.96851703406814,275269676.315245,2.98950300601202,420781698.320518,3.01209218436874,722998005.71906,3.02928056112224,1532936360.74429,3.07825651302605,5438075572.83983
2.97934268537074,144573490.285985,2.99296993987976,194651689.969818,3.00997995991984,276086663.979187,3.03129058116232,421995942.014899,3.05424448897796,725018280.94666,3.0717875751503,1537298513.17159,3.1214629258517,5452365118.69277
3.02032665330661,144974349.025562,3.03416432865731,195212682.837167,3.05144288577154,276882079.728682,3.07307815631263,423174335.132274,3.09639679358717,727004315.392168,3.11429458917836,1541549024.60775,3.16466933867735,5466239402.86096
3.06131062124248,145372028.829178,3.07535871743487,195760534.880062,3.09290581162325,277658065.089679,3.11486573146293,424325135.524991,3.13854909819639,728951338.253333,3.15680160320641,1545448966.25997,3.20787575150301,5479790304.19558
3.10229458917836,145784792.909478,3.11655310621243,196295738.167967,3.13436873747495,278415057.593046,3.15665330661323,425450610.02592,3.18070140280561,730854306.757054,3.19930861723447,1549062703.08636,3.25108216432866,5493091492.53672
3.14327855711423,146202013.098183,3.15774749498998,196817309.726153,3.17583166332665,279153884.765696,3.19844088176353,426551422.077099,3.22285370741483,732708922.780321,3.24181563126252,1552559759.63965,3.29428857715431,5506096722.67736
3.1842625250501,146609315.180585,3.19894188376754,197323489.781311,3.21729458917836,279876408.149664,3.24022845691383,427628024.604957,3.26500601202405,734511162.351351,3.28432264529058,1556052919.44801,3.33749498997996,5518711077.85191
3.22524649298597,147001649.869571,3.24013627254509,197814878.065588,3.25875751503006,280584609.82558,3.28201603206413,428680533.900142,3.30715831663327,736258028.302647,3.32682965931864,1559513085.4067,3.38070140280561,5530859390.30885
3.26623046092184,147382846.443617,3.28133066132265,198300294.652741,3.30022044088176,281278897.48233,3.32380360721443,429709069.891117,3.34931062124249,737949410.925991,3.36933667334669,1562889617.25375,3.42390781563126,5542575476.61992
3.30721442885772,147756857.727296,3.3225250501002,198790317.461703,3.34168336673347,281957655.856898,3.36559118236473,430714538.80668,3.3914629258517,739585715.79018,3.41184368737475,1566155262.39702,3.46711422845691,5553930292.09056
3.34819839679359,148125171.31606,3.36371943887776,199288598.397072,3.38314629258517,282619229.502109,3.40737875751503,431698637.615119,3.43361523046092,741170604.508054,3.45435070140281,1569326160.44396,3.51032064128257,5564989997.04566
3.38918236472946,148487774.409284,3.40491382765531,199782564.39463,3.42460921843687,283264245.740653,3.44916633266533,432663009.85734,3.47576753507014,742715488.643198,3.49685771543086,1572423158.17236,3.55352705410822,5575775033.94619
3.43016633266533,148844337.822453,3.44610821643287,200257329.699011,3.46607214428858,283895700.280611,3.49095390781563,433607095.582603,3.51791983967936,744232907.914929,3.53936472945892,1575463635.42835,3.59673346693387,5586280634.1151
3.4711503006012,149191345.680117,3.48730260521042,200703585.734665,3.50753507014028,284516642.58061,3.53274148296593,434528028.964705,3.56007214428858,745730535.924542,3.58187174348697,1578455741.58716,3.63993987975952,5596501730.29174
3.51213426853707,149523336.485495,3.52849699398798,201127476.909486,3.54899799599198,285127134.342038,3.57452905811623,435422846.715114,3.6022244488978,747197814.575806,3.62437875751503,1581406106.68974,3.68314629258517,5606431341.46987
3.55311823647295,149835052.184385,3.56969138276553,201537801.990518,3.59046092184369,285722813.978345,3.61631663326653,436289912.842954,3.64437675350701,748619916.754613,3.66688577154309,1584318113.47206,3.72635270541082,5616059617.16377
