L___1260nm_X,L___1260nm_Y,L___1080nm_X,L___1080nm_Y,L___900nm_X,L___900nm_Y,L___720nm_X,L___720nm_Y,L___540nm_X,L___540nm_Y,L___360nm_X,L___360nm_Y,L___180nm_X,L___180nm_Y
2.244,110.3,2.244,104.1,2.245,97.12,2.244,89.04,2.239,79.08,2.216,65.49,2.165,45.05
2.28246893787575,110.986780000102,2.28262925851703,104.874123327896,2.28384769539078,97.9645992946409,2.28309018036072,89.9348012817237,2.27838076152305,80.0254084094005,2.25570741482966,66.4693187824399,2.20587174348697,45.9830087450784
2.3209378757515,111.749155120268,2.32125851703407,105.634524897329,2.32269539078156,98.7707482130193,2.32218036072144,90.7924588656192,2.31776152304609,80.9540087253677,2.29541482965932,67.444085007743,2.24674348697395,46.8942538036761
2.35940681362725,112.492430210649,2.3598877755511,106.384204714821,2.36154308617234,99.567140237775,2.36127054108216,91.6259367680395,2.35714228456914,81.8479989211971,2.33512224448898,68.4135049706152,2.28761523046092,47.8061615709977
2.39787575150301,113.216136467004,2.39851703406814,107.091178389152,2.40039078156313,100.287930017754,2.40036072144289,92.4448869350766,2.39652304609218,82.7119522318647,2.37482965931864,69.3395519076336,2.3284869739479,48.6902021348994
2.43634468937876,113.913355342292,2.43714629258517,107.78751846243,2.43923847695391,101.078449453815,2.43945090180361,93.2486185346291,2.43590380761523,83.5662785400568,2.4145370741483,70.2552942056951,2.36935871743487,49.5689952112301
2.47481362725451,114.587185284975,2.4757755511022,108.471569654288,2.47808617234469,101.746672795752,2.47854108216433,94.0094021275482,2.47528456913828,84.4084109642642,2.45424448897796,71.1461480750224,2.41023046092184,50.4487012868311
2.51328256513026,115.240140952732,2.51440480961924,109.22112375782,2.51693386773547,102.522958327055,2.51763126252505,94.7719792000728,2.51466533066132,85.2236197662273,2.49395190380762,72.0347791680588,2.45110220440882,51.315571030274
2.55175150300601,115.873250203554,2.55303406813627,109.838267796025,2.55578156312625,103.224325584641,2.55672144288577,95.4932851951122,2.55404609218437,86.0003814326834,2.53365931863727,72.8905722030284,2.49197394789579,52.1623470162117
2.59022044088176,116.491307128946,2.59166332665331,110.440737660588,2.59462925851703,103.850744842867,2.59581162324649,96.2269870442064,2.59342685370741,86.7867858062621,2.57336673346693,73.723808619441,2.53284569138277,53.0125246439422
2.62868937875752,117.081409882785,2.63029258517034,111.088772787245,2.63347695390782,104.567104476356,2.63490180360721,96.9130972053497,2.63280761523046,87.5421382903954,2.61307414829659,74.556735436609,2.57371743486974,53.8608106531685
2.66715831663327,117.661255278667,2.66892184368738,111.723090804337,2.6723246492986,105.194910696832,2.67399198396794,97.6008589201046,2.67218837675351,88.2821472116987,2.65278156312625,75.3728949385396,2.61458917835671,54.6808929764842
2.70562725450902,118.217069498022,2.70755110220441,112.305432810748,2.71117234468938,105.760440053282,2.71308216432866,98.2752121269367,2.71156913827655,89.0061277691438,2.69248897795591,76.1735379587477,2.65546092184369,55.4895027470455
2.74409619238477,118.800747797198,2.74618036072144,112.936783715425,2.75002004008016,106.416653617216,2.75217234468938,98.9127932677413,2.7509498997996,89.7074333161462,2.73219639278557,76.9460226851591,2.69633266533066,56.3000456726673
2.78256513026052,119.423046239702,2.78480961923848,113.469262489497,2.78886773547094,107.028719569624,2.7912625250501,99.5542315387796,2.79033066132265,90.4048042012291,2.77190380761523,77.6992302515073,2.73720440881764,57.0978108980724
2.82103406813627,119.928906361771,2.82343887775551,114.074758495436,2.82771543086172,107.620396383719,2.83035270541082,100.202927697598,2.82971142284569,91.0786954004986,2.81161122244489,78.4524032534705,2.77807615230461,57.8905325925512
2.85950300601202,120.519936234399,2.86206813627255,114.675454776744,2.86656312625251,108.201031112155,2.86944288577154,100.781435041922,2.86909218436874,91.7437503680036,2.85131863727455,79.1958400663032,2.81894789579158,58.6713838337851
2.89797194388778,121.023104210026,2.90069739478958,115.17084660004,2.90541082164329,108.773808398574,2.90853306613226,101.386548467962,2.90847294589178,92.4065747457823,2.89102605210421,79.9080382815585,2.85981963927856,59.4228108907267
2.93644088176353,121.539911170592,2.93932665330661,115.683034350245,2.94425851703407,109.329103528431,2.94762324649299,102.010918406179,2.94785370741483,93.0381417504252,2.93073346693387,80.6120623799277,2.90069138276553,60.1813430285455
2.97490981963928,122.100296711722,2.97795591182365,116.238803812046,2.98310621242485,109.853884356841,2.98671342685371,102.527969016464,2.98723446893788,93.6653456701905,2.97044088176353,81.3148017095424,2.9415631262525,60.9395812266322
3.01337875751503,122.632070529187,3.01658517034068,116.754310482722,3.02195390781563,110.370432806401,3.02580360721443,103.103563131623,3.02661523046092,94.276705316129,3.01014829659319,82.0054107172049,2.98243486973948,61.6814993170682
3.05184769539078,123.141153803998,3.05521442885772,117.278143959276,3.06080160320641,110.956741838438,3.06489378757515,103.696734067886,3.06599599198397,94.876724572173,3.04985571142285,82.6764751585434,3.02330661322645,62.4180278349017
3.09031663326653,123.643273080683,3.09384368737475,117.774977086046,3.09964929859719,111.50464681029,3.10398396793587,104.256402803076,3.10537675350701,95.4837398492852,3.08956312625251,83.3406553801677,3.06417835671343,63.1449693149584
3.12878557114228,124.136809803438,3.13247294589178,118.275285265169,3.13849699398798,111.980513803639,3.14307414829659,104.806314561769,3.14475751503006,96.0698597608586,3.12927054108216,83.997010497578,3.1050501002004,63.8568811380791
3.16725450901804,124.616650306153,3.17110220440882,118.826075042193,3.17734468937876,112.519372620184,3.18216432865731,105.345800476146,3.18413827655311,96.6366880372258,3.16897795591182,84.6337632964304,3.14592184368737,64.5584432071387
3.20572344689379,125.088612128219,3.20973146292585,119.311858184365,3.21619238476954,113.02174624659,3.22125450901804,105.869231226476,3.22351903807615,97.1991366904526,3.20868537074148,85.2596218098058,3.18679358717435,65.2564709872551
3.24419238476954,125.539539824574,3.24836072144289,119.766678526525,3.25504008016032,113.46484797672,3.26034468937876,106.375028341629,3.2628997995992,97.7531866204755,3.24839278557114,85.8788046973084,3.22766533066132,65.9553809061475
3.28266132264529,125.977443734112,3.28698997995992,120.272289693741,3.2938877755511,113.956777059893,3.29943486973948,106.87157962864,3.30228056112224,98.2975732017392,3.2881002004008,86.4874845702657,3.2685370741483,66.6469993643534
3.32113026052104,126.451302774265,3.32561923847695,120.737800809205,3.33273547094188,114.462603228395,3.3385250501002,107.357668638145,3.34166132264529,98.8352091104146,3.32780761523046,87.0874707411252,3.30940881763527,67.3245689592309
3.35959919839679,126.945724269059,3.36424849699399,121.157943844435,3.37158316633267,114.939120316742,3.37761523046092,107.828246236569,3.38104208416834,99.3711438582799,3.36751503006012,87.6813485379844,3.35028056112224,67.9901337791558
3.39806813627255,127.42251353063,3.40287775551102,121.612563329949,3.41043086172345,115.403325894949,3.41670541082164,108.31012790347,3.42042284569138,99.8988195391967,3.40722244488978,88.2686181301513,3.39115230460922,68.6470478357271
3.4365370741483,127.886676170434,3.44150701402806,122.076131089397,3.44927855711423,115.857436562369,3.45579559118237,108.820258869866,3.45980360721443,100.396953505131,3.44692985971944,88.8474505784931,3.43202404809619,69.298964059397
3.47500601202405,128.340130493095,3.48013627254509,122.518169189536,3.48812625250501,116.296387197758,3.49488577154309,109.332866350901,3.49918436873747,100.88625239711,3.4866372745491,89.4152295083058,3.47289579158317,69.9471528098008
3.5134749498998,128.772666054918,3.51876553106212,122.983850267364,3.52697394789579,116.747867759219,3.53397595190381,109.816956544116,3.53856513026052,101.410593870984,3.52634468937876,89.9721352902295,3.51376753507014,70.590425780872
