L___1260nm_X,L___1260nm_Y,L___1080nm_X,L___1080nm_Y,L___900nm_X,L___900nm_Y,L___720nm_X,L___720nm_Y,L___540nm_X,L___540nm_Y,L___360nm_X,L___360nm_Y,L___180nm_X,L___180nm_Y
1.656,262100000,1.662,352000000,1.67,497700000,1.68,757000000,1.69,1289000000,1.692,2676000000,1.718,8936000000
1.69620841683367,263988224.949847,1.70241683366733,354581335.501265,1.71068136272545,501178478.66742,1.72098196392786,762029619.210135,1.73132264529058,1297025019.48178,1.73367935871743,2693125564.26232,1.76040881763527,8988090979.20102
1.73641683366733,265807317.214051,1.74283366733467,356938142.183839,1.7513627254509,504551080.78135,1.76196392785571,767090115.326451,1.77264529058116,1304762690.86674,1.77535871743487,2708554649.81151,1.80281763527054,9037657667.2607
1.776625250501,267609613.093595,1.783250501002,359344260.865737,1.79204408817635,507801097.743222,1.80294589178357,771739991.427395,1.81396793587174,1312106270.48904,1.8170380761523,2723726293.03555,1.84522645290581,9084743410.27144
1.81683366733467,269328163.614942,1.82366733466934,361593588.891619,1.8327254509018,510860580.907892,1.84392785571142,776226209.242154,1.85529058116232,1319298859.98831,1.85871743486974,2737236109.76081,1.88763527054108,9128577663.33611
1.85704208416834,270924432.41936,1.86408416833667,363681459.326067,1.87340681362725,513743008.715465,1.88490981963928,780521131.315334,1.89661322645291,1326243651.52912,1.90039679358717,2750829461.81843,1.93004408817635,9168838352.06597
1.897250501002,272493704.793501,1.90450100200401,365714996.489467,1.91408817635271,516533128.256571,1.92589178356713,784555665.014852,1.93793587174349,1332923408.50464,1.94207615230461,2762913249.60454,1.97245290581162,9207519416.5382
1.93745891783567,273961209.108041,1.94491783567134,367675267.801471,1.95476953907816,519215788.409346,1.96687374749499,788373064.558513,1.97925851703407,1339153735.03587,1.98375551102204,2774902958.1637,2.01486172344689,9243083642.17248
1.97766733466934,275426013.89881,1.98533466933868,369564845.210947,1.99545090180361,521714294.338302,2.00785571142285,791903593.123135,2.02058116232465,1344448015.10005,2.02543486973948,2786112280.09244,2.05727054108216,9275997824.14685
2.01787575150301,276825829.075924,2.02575150300601,371302071.77013,2.03613226452906,524120908.907064,2.0488376753507,795386698.321802,2.06190380761523,1349617602.62884,2.06711422845691,2796396815.56683,2.09967935871743,9305725953.23476
2.05808416833667,278071847.123034,2.06616833667335,372987109.514124,2.07681362725451,526325759.399162,2.08981963927856,798586819.614668,2.10322645290581,1354614830.18382,2.10879358717435,2805735539.71531,2.14208817635271,9333241055.57337
2.09829258517034,279312004.004541,2.10658517034068,374533057.76286,2.11749498997996,528462186.772702,2.13080160320641,801610364.985653,2.14454909819639,1359421231.72899,2.15047294589178,2814603756.28241,2.18449699398798,9358904306.27982
2.13850100200401,280450429.402151,2.14700200400802,376065340.625446,2.15817635270541,530472697.471587,2.17178356713427,804450961.988912,2.18587174348697,1364164816.3429,2.19215230460922,2822924523.79272,2.22690581162325,9381870372.11926
2.17870941883768,281529733.939916,2.18741883767535,377477371.449507,2.19885771543086,532306225.405294,2.21276553106212,807065944.958463,2.22719438877755,1368625355.02868,2.23383166332665,2830303431.1766,2.26931462925852,9403291935.60151
2.21891783567134,282571849.32044,2.22783567134269,378716601.509951,2.23953907815631,534022488.682067,2.25374749498998,809463852.207128,2.26851703406814,1372289455.92429,2.27551102204409,2836891042.8693,2.31172344689379,9422134617.09986
